,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
3056,0.551,0.86,4,-2.11,1,0.0431,0.0106,0.0,0.175,0.723,169.989,audio_features,13CLRmU5f8vvqnrt1DKoQW,spotify:track:13CLRmU5f8vvqnrt1DKoQW,https://api.spotify.com/v1/tracks/13CLRmU5f8vvqnrt1DKoQW,https://api.spotify.com/v1/audio-analysis/13CLRmU5f8vvqnrt1DKoQW,225613,4
3057,0.608,0.754,8,-6.588,1,0.0493,0.177,0.0,0.187,0.603,139.042,audio_features,2yvzLwqnATiZ74iRUTsBfK,spotify:track:2yvzLwqnATiZ74iRUTsBfK,https://api.spotify.com/v1/tracks/2yvzLwqnATiZ74iRUTsBfK,https://api.spotify.com/v1/audio-analysis/2yvzLwqnATiZ74iRUTsBfK,208245,4
3058,0.591,0.808,9,-5.943,1,0.288,0.0869,0.00396,0.147,0.337,92.864,audio_features,3XyMPyuWwHcGMvXeJY6Qt0,spotify:track:3XyMPyuWwHcGMvXeJY6Qt0,https://api.spotify.com/v1/tracks/3XyMPyuWwHcGMvXeJY6Qt0,https://api.spotify.com/v1/audio-analysis/3XyMPyuWwHcGMvXeJY6Qt0,270720,4
3059,0.725,0.662,9,-5.068,1,0.0404,0.0144,0.0,0.0996,0.814,122.989,audio_features,33CB8obztQNidFDbO6Z1Wl,spotify:track:33CB8obztQNidFDbO6Z1Wl,https://api.spotify.com/v1/tracks/33CB8obztQNidFDbO6Z1Wl,https://api.spotify.com/v1/audio-analysis/33CB8obztQNidFDbO6Z1Wl,200813,4
3060,0.518,0.694,1,-4.669,0,0.117,0.31,0.0,0.0554,0.344,80.935,audio_features,1ARlEjfYjPnL5EnClRf0ND,spotify:track:1ARlEjfYjPnL5EnClRf0ND,https://api.spotify.com/v1/tracks/1ARlEjfYjPnL5EnClRf0ND,https://api.spotify.com/v1/audio-analysis/1ARlEjfYjPnL5EnClRf0ND,201856,4
3061,0.591,0.467,2,-6.483,1,0.0267,0.0337,0.331,0.0811,0.381,80.942,audio_features,0B6W9Dztl02TtvTYIhbcOs,spotify:track:0B6W9Dztl02TtvTYIhbcOs,https://api.spotify.com/v1/tracks/0B6W9Dztl02TtvTYIhbcOs,https://api.spotify.com/v1/audio-analysis/0B6W9Dztl02TtvTYIhbcOs,250693,4
3062,0.67,0.676,8,-4.725,1,0.037,0.0201,0.0,0.11,0.349,114.974,audio_features,7gd01LMH2gBcoDngSt8sq9,spotify:track:7gd01LMH2gBcoDngSt8sq9,https://api.spotify.com/v1/tracks/7gd01LMH2gBcoDngSt8sq9,https://api.spotify.com/v1/audio-analysis/7gd01LMH2gBcoDngSt8sq9,265813,4
3063,0.617,0.839,0,-2.849,0,0.0655,0.0286,0.0,0.19,0.741,128.91,audio_features,3axzRedIvdndFIrVrm7V1S,spotify:track:3axzRedIvdndFIrVrm7V1S,https://api.spotify.com/v1/tracks/3axzRedIvdndFIrVrm7V1S,https://api.spotify.com/v1/audio-analysis/3axzRedIvdndFIrVrm7V1S,205560,4
3064,0.834,0.699,5,-3.222,1,0.196,0.111,0.0,0.131,0.803,94.069,audio_features,7oPnZNl1acGA7ELxsNirrR,spotify:track:7oPnZNl1acGA7ELxsNirrR,https://api.spotify.com/v1/tracks/7oPnZNl1acGA7ELxsNirrR,https://api.spotify.com/v1/audio-analysis/7oPnZNl1acGA7ELxsNirrR,272533,4
3065,0.535,0.605,0,-7.657,0,0.246,0.621,0.0,0.12,0.157,199.688,audio_features,73s4yuT0ROuf9qKubiZPNW,spotify:track:73s4yuT0ROuf9qKubiZPNW,https://api.spotify.com/v1/tracks/73s4yuT0ROuf9qKubiZPNW,https://api.spotify.com/v1/audio-analysis/73s4yuT0ROuf9qKubiZPNW,171240,3
3066,0.689,0.808,6,-4.018,1,0.0615,0.00543,0.0,0.0631,0.57,128.015,audio_features,1XSJ3mgsnkT9DnhbXl29uf,spotify:track:1XSJ3mgsnkT9DnhbXl29uf,https://api.spotify.com/v1/tracks/1XSJ3mgsnkT9DnhbXl29uf,https://api.spotify.com/v1/audio-analysis/1XSJ3mgsnkT9DnhbXl29uf,189947,4
3067,0.717,0.857,0,-5.222,1,0.0808,0.0526,0.0,0.0582,0.739,99.019,audio_features,5XY2LEP0uEeUuDMVNdNTI8,spotify:track:5XY2LEP0uEeUuDMVNdNTI8,https://api.spotify.com/v1/tracks/5XY2LEP0uEeUuDMVNdNTI8,https://api.spotify.com/v1/audio-analysis/5XY2LEP0uEeUuDMVNdNTI8,231933,4
3068,0.686,0.691,5,-4.616,0,0.0371,0.257,0.0,0.145,0.477,95.046,audio_features,052vSBPxqdmYRDlkSPiavc,spotify:track:052vSBPxqdmYRDlkSPiavc,https://api.spotify.com/v1/tracks/052vSBPxqdmYRDlkSPiavc,https://api.spotify.com/v1/audio-analysis/052vSBPxqdmYRDlkSPiavc,239080,4
3069,0.633,0.673,6,-6.403,0,0.258,0.297,0.0,0.206,0.659,86.776,audio_features,2qPUnoasNe4Ep43emVXEig,spotify:track:2qPUnoasNe4Ep43emVXEig,https://api.spotify.com/v1/tracks/2qPUnoasNe4Ep43emVXEig,https://api.spotify.com/v1/audio-analysis/2qPUnoasNe4Ep43emVXEig,211160,4
3070,0.384,0.468,10,-9.988,1,0.0348,0.16,0.0281,0.125,0.385,163.838,audio_features,2TP2W0NeXsGf6JnTIoodAM,spotify:track:2TP2W0NeXsGf6JnTIoodAM,https://api.spotify.com/v1/tracks/2TP2W0NeXsGf6JnTIoodAM,https://api.spotify.com/v1/audio-analysis/2TP2W0NeXsGf6JnTIoodAM,275453,4
3071,0.616,0.653,0,-7.911,1,0.0344,0.0217,1.11e-05,0.211,0.551,117.952,audio_features,20lUjyfg5xXXl87VHtiOFi,spotify:track:20lUjyfg5xXXl87VHtiOFi,https://api.spotify.com/v1/tracks/20lUjyfg5xXXl87VHtiOFi,https://api.spotify.com/v1/audio-analysis/20lUjyfg5xXXl87VHtiOFi,236347,4
3072,0.636,0.85,10,-4.469,1,0.0409,0.00121,0.0,0.129,0.75,120.995,audio_features,6mDpUEYNqfdDQ0OWfjLIhX,spotify:track:6mDpUEYNqfdDQ0OWfjLIhX,https://api.spotify.com/v1/tracks/6mDpUEYNqfdDQ0OWfjLIhX,https://api.spotify.com/v1/audio-analysis/6mDpUEYNqfdDQ0OWfjLIhX,218267,4
3073,0.578,0.754,9,-5.254,0,0.0728,0.0572,0.0,0.0518,0.515,102.586,audio_features,5W59v6kiCz8No0TPc1I9UI,spotify:track:5W59v6kiCz8No0TPc1I9UI,https://api.spotify.com/v1/tracks/5W59v6kiCz8No0TPc1I9UI,https://api.spotify.com/v1/audio-analysis/5W59v6kiCz8No0TPc1I9UI,215667,4
3074,0.541,0.613,5,-5.397,0,0.0545,0.689,0.0,0.101,0.36,159.892,audio_features,2K3fVGW72F9mYATkBtUNPA,spotify:track:2K3fVGW72F9mYATkBtUNPA,https://api.spotify.com/v1/tracks/2K3fVGW72F9mYATkBtUNPA,https://api.spotify.com/v1/audio-analysis/2K3fVGW72F9mYATkBtUNPA,233573,4
3075,0.893,0.666,10,-5.089,0,0.138,0.0206,0.0,0.342,0.874,107.011,audio_features,1BIENruTnjKdB7HD2YIlRr,spotify:track:1BIENruTnjKdB7HD2YIlRr,https://api.spotify.com/v1/tracks/1BIENruTnjKdB7HD2YIlRr,https://api.spotify.com/v1/audio-analysis/1BIENruTnjKdB7HD2YIlRr,220427,4
3076,0.666,0.756,0,-7.38,0,0.0875,0.0634,0.000282,0.108,0.355,115.95,audio_features,7Gx0Aqq30umOD1mW9RVDgT,spotify:track:7Gx0Aqq30umOD1mW9RVDgT,https://api.spotify.com/v1/tracks/7Gx0Aqq30umOD1mW9RVDgT,https://api.spotify.com/v1/audio-analysis/7Gx0Aqq30umOD1mW9RVDgT,209600,4
3077,0.49,0.843,4,-4.849,1,0.0478,0.0706,0.0,0.104,0.564,112.85,audio_features,1jypmXUJgxWKWJZdDsJiXQ,spotify:track:1jypmXUJgxWKWJZdDsJiXQ,https://api.spotify.com/v1/tracks/1jypmXUJgxWKWJZdDsJiXQ,https://api.spotify.com/v1/audio-analysis/1jypmXUJgxWKWJZdDsJiXQ,179533,4
3078,0.633,0.783,7,-2.968,1,0.175,0.435,0.0,0.401,0.528,94.086,audio_features,7dgBDHaO3wtAXcP5cpgumV,spotify:track:7dgBDHaO3wtAXcP5cpgumV,https://api.spotify.com/v1/tracks/7dgBDHaO3wtAXcP5cpgumV,https://api.spotify.com/v1/audio-analysis/7dgBDHaO3wtAXcP5cpgumV,209241,4
3079,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,audio_features,22UDw8rSfLbUsaAGTXQ4Z8,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/tracks/22UDw8rSfLbUsaAGTXQ4Z8,https://api.spotify.com/v1/audio-analysis/22UDw8rSfLbUsaAGTXQ4Z8,284733,4
3080,0.664,0.353,0,-7.586,0,0.0321,0.0212,1.35e-05,0.0727,0.648,129.321,audio_features,4pR2ghU4F61Zzmi8qWFYlA,spotify:track:4pR2ghU4F61Zzmi8qWFYlA,https://api.spotify.com/v1/tracks/4pR2ghU4F61Zzmi8qWFYlA,https://api.spotify.com/v1/audio-analysis/4pR2ghU4F61Zzmi8qWFYlA,182428,4
3081,0.565,0.654,1,-6.826,0,0.0335,0.0542,1.8e-06,0.122,0.235,111.968,audio_features,3BJe4B8zGnqEdQPMvfVjuS,spotify:track:3BJe4B8zGnqEdQPMvfVjuS,https://api.spotify.com/v1/tracks/3BJe4B8zGnqEdQPMvfVjuS,https://api.spotify.com/v1/audio-analysis/3BJe4B8zGnqEdQPMvfVjuS,265427,4
3082,0.704,0.547,5,-6.324,0,0.0257,0.0348,0.0,0.104,0.594,94.966,audio_features,1bac5HKoSkHq7oiopsRvIb,spotify:track:1bac5HKoSkHq7oiopsRvIb,https://api.spotify.com/v1/tracks/1bac5HKoSkHq7oiopsRvIb,https://api.spotify.com/v1/audio-analysis/1bac5HKoSkHq7oiopsRvIb,213147,4
3083,0.771,0.68,11,-5.881,0,0.224,0.277,1.18e-05,0.682,0.808,119.952,audio_features,4NeOWqHmlrGRuBvsLJC9rL,spotify:track:4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/tracks/4NeOWqHmlrGRuBvsLJC9rL,https://api.spotify.com/v1/audio-analysis/4NeOWqHmlrGRuBvsLJC9rL,276160,4
3084,0.653,0.619,7,-7.185,1,0.138,0.0276,0.0,0.33,0.681,84.943,audio_features,0PmMbDHModfv704hcyhO3K,spotify:track:0PmMbDHModfv704hcyhO3K,https://api.spotify.com/v1/tracks/0PmMbDHModfv704hcyhO3K,https://api.spotify.com/v1/audio-analysis/0PmMbDHModfv704hcyhO3K,217493,4
3085,0.469,0.592,5,-4.962,1,0.0399,0.0393,0.0,0.105,0.0938,161.996,audio_features,75xgoXAGed7jiNDdV8TNOe,spotify:track:75xgoXAGed7jiNDdV8TNOe,https://api.spotify.com/v1/tracks/75xgoXAGed7jiNDdV8TNOe,https://api.spotify.com/v1/audio-analysis/75xgoXAGed7jiNDdV8TNOe,210613,4
3086,0.655,0.725,0,-5.386,0,0.0406,0.011,2.11e-06,0.141,0.63,129.995,audio_features,6DU6sVOrjjEQKyGmnHJzZ1,spotify:track:6DU6sVOrjjEQKyGmnHJzZ1,https://api.spotify.com/v1/tracks/6DU6sVOrjjEQKyGmnHJzZ1,https://api.spotify.com/v1/audio-analysis/6DU6sVOrjjEQKyGmnHJzZ1,186960,4
3087,0.599,0.46,11,-8.259,1,0.0293,0.287,2.23e-06,0.0948,0.288,120.03,audio_features,70bkrlMFeFT6MEoRRoZztn,spotify:track:70bkrlMFeFT6MEoRRoZztn,https://api.spotify.com/v1/tracks/70bkrlMFeFT6MEoRRoZztn,https://api.spotify.com/v1/audio-analysis/70bkrlMFeFT6MEoRRoZztn,238000,4
3088,0.675,0.602,11,-4.733,0,0.116,0.00377,0.0,0.0458,0.933,127.938,audio_features,6qUSs4FDzZUdAhY6JDIJfa,spotify:track:6qUSs4FDzZUdAhY6JDIJfa,https://api.spotify.com/v1/tracks/6qUSs4FDzZUdAhY6JDIJfa,https://api.spotify.com/v1/audio-analysis/6qUSs4FDzZUdAhY6JDIJfa,201040,4
3089,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,audio_features,1wVuPmvt6AWvTL5W2GJnzZ,spotify:track:1wVuPmvt6AWvTL5W2GJnzZ,https://api.spotify.com/v1/tracks/1wVuPmvt6AWvTL5W2GJnzZ,https://api.spotify.com/v1/audio-analysis/1wVuPmvt6AWvTL5W2GJnzZ,217867,4
3090,0.637,0.93,4,-2.632,1,0.0511,0.0177,0.0,0.452,0.886,90.014,audio_features,4My8w8AA1JpG6E5SiAPvJL,spotify:track:4My8w8AA1JpG6E5SiAPvJL,https://api.spotify.com/v1/tracks/4My8w8AA1JpG6E5SiAPvJL,https://api.spotify.com/v1/audio-analysis/4My8w8AA1JpG6E5SiAPvJL,182867,4
3091,0.694,0.801,9,-4.503,0,0.0441,0.00124,0.0,0.479,0.646,119.969,audio_features,2WgyOP8Z1D6GQYumCwH4Dk,spotify:track:2WgyOP8Z1D6GQYumCwH4Dk,https://api.spotify.com/v1/tracks/2WgyOP8Z1D6GQYumCwH4Dk,https://api.spotify.com/v1/audio-analysis/2WgyOP8Z1D6GQYumCwH4Dk,249280,4
3092,0.592,0.616,8,-6.782,1,0.0309,0.325,0.0,0.171,0.386,95.047,audio_features,4ct0UtaRlnyGvQHmX8ffGU,spotify:track:4ct0UtaRlnyGvQHmX8ffGU,https://api.spotify.com/v1/tracks/4ct0UtaRlnyGvQHmX8ffGU,https://api.spotify.com/v1/audio-analysis/4ct0UtaRlnyGvQHmX8ffGU,201653,4
3093,0.669,0.614,1,-9.764,1,0.0358,0.25,0.0,0.0478,0.729,89.986,audio_features,4ikwdrSQRvQP7QwbwteCTQ,spotify:track:4ikwdrSQRvQP7QwbwteCTQ,https://api.spotify.com/v1/tracks/4ikwdrSQRvQP7QwbwteCTQ,https://api.spotify.com/v1/audio-analysis/4ikwdrSQRvQP7QwbwteCTQ,194307,4
3094,0.557,0.535,5,-6.665,1,0.0417,0.0158,6.31e-06,0.103,0.427,163.862,audio_features,3B9bSXCVczfyc1nkUQ7IgL,spotify:track:3B9bSXCVczfyc1nkUQ7IgL,https://api.spotify.com/v1/tracks/3B9bSXCVczfyc1nkUQ7IgL,https://api.spotify.com/v1/audio-analysis/3B9bSXCVczfyc1nkUQ7IgL,158640,4
3095,0.58,0.959,2,-3.958,1,0.0893,0.0106,0.0012,0.0603,0.476,135.001,audio_features,7wifn3Yf5ksPDJOjao5Xhb,spotify:track:7wifn3Yf5ksPDJOjao5Xhb,https://api.spotify.com/v1/tracks/7wifn3Yf5ksPDJOjao5Xhb,https://api.spotify.com/v1/audio-analysis/7wifn3Yf5ksPDJOjao5Xhb,219560,4
3096,0.577,0.658,11,-5.302,1,0.0383,0.00609,0.000163,0.118,0.256,125.85,audio_features,2Ira0uvYaGKUAQijygMmON,spotify:track:2Ira0uvYaGKUAQijygMmON,https://api.spotify.com/v1/tracks/2Ira0uvYaGKUAQijygMmON,https://api.spotify.com/v1/audio-analysis/2Ira0uvYaGKUAQijygMmON,292800,4
3097,0.684,0.71,11,-3.614,0,0.0779,0.0132,0.0,0.444,0.451,93.007,audio_features,5NQJnRpJHRaupdegphntQT,spotify:track:5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/tracks/5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/audio-analysis/5NQJnRpJHRaupdegphntQT,222187,4
3098,0.319,0.739,0,-5.74,1,0.272,0.0285,0.0,0.111,0.449,194.169,audio_features,42ydLwx4i5V49RXHOozJZq,spotify:track:42ydLwx4i5V49RXHOozJZq,https://api.spotify.com/v1/tracks/42ydLwx4i5V49RXHOozJZq,https://api.spotify.com/v1/audio-analysis/42ydLwx4i5V49RXHOozJZq,230227,4
3099,0.742,0.883,0,-3.419,1,0.0329,0.333,7.51e-06,0.0964,0.978,136.506,audio_features,22sLuJYcvZOSoLLRYev1s5,spotify:track:22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/tracks/22sLuJYcvZOSoLLRYev1s5,https://api.spotify.com/v1/audio-analysis/22sLuJYcvZOSoLLRYev1s5,240280,4
3100,0.632,0.4,5,-8.215,1,0.0305,0.608,0.0,0.24,0.323,127.819,audio_features,6jN8PJP4SYnnz4BT8dn127,spotify:track:6jN8PJP4SYnnz4BT8dn127,https://api.spotify.com/v1/tracks/6jN8PJP4SYnnz4BT8dn127,https://api.spotify.com/v1/audio-analysis/6jN8PJP4SYnnz4BT8dn127,189240,4
3101,0.66,0.684,1,-5.974,1,0.0329,0.0523,0.0,0.204,0.627,121.07,audio_features,0Tgmn8gB6i5kluBxdFkmkP,spotify:track:0Tgmn8gB6i5kluBxdFkmkP,https://api.spotify.com/v1/tracks/0Tgmn8gB6i5kluBxdFkmkP,https://api.spotify.com/v1/audio-analysis/0Tgmn8gB6i5kluBxdFkmkP,212400,4
3102,0.598,0.799,6,-5.156,1,0.0349,0.041,0.0,0.157,0.596,127.975,audio_features,6zagr2zTjMf9XjndBR3l8v,spotify:track:6zagr2zTjMf9XjndBR3l8v,https://api.spotify.com/v1/tracks/6zagr2zTjMf9XjndBR3l8v,https://api.spotify.com/v1/audio-analysis/6zagr2zTjMf9XjndBR3l8v,259960,4
3103,0.663,0.84,2,-2.85,1,0.083,0.0132,0.0,0.496,0.609,128.071,audio_features,5ojIBrEAUKWkI5BSoWGGFu,spotify:track:5ojIBrEAUKWkI5BSoWGGFu,https://api.spotify.com/v1/tracks/5ojIBrEAUKWkI5BSoWGGFu,https://api.spotify.com/v1/audio-analysis/5ojIBrEAUKWkI5BSoWGGFu,192000,4
3104,0.644,0.8,7,-2.967,0,0.0949,0.0945,0.0,0.0928,0.154,143.676,audio_features,6KSrm7psP1KvqBRXcD42AS,spotify:track:6KSrm7psP1KvqBRXcD42AS,https://api.spotify.com/v1/tracks/6KSrm7psP1KvqBRXcD42AS,https://api.spotify.com/v1/audio-analysis/6KSrm7psP1KvqBRXcD42AS,236722,4
3105,0.632,0.972,3,-2.423,0,0.121,0.121,7.74e-05,0.0317,0.845,87.0,audio_features,522GGnq0ZikjsxbiKFLy3D,spotify:track:522GGnq0ZikjsxbiKFLy3D,https://api.spotify.com/v1/tracks/522GGnq0ZikjsxbiKFLy3D,https://api.spotify.com/v1/audio-analysis/522GGnq0ZikjsxbiKFLy3D,210680,4
3106,0.726,0.881,9,-3.892,0,0.0391,0.203,0.0,0.108,0.682,110.019,audio_features,4hjuUelurEBKlqpJPJ77Iw,spotify:track:4hjuUelurEBKlqpJPJ77Iw,https://api.spotify.com/v1/tracks/4hjuUelurEBKlqpJPJ77Iw,https://api.spotify.com/v1/audio-analysis/4hjuUelurEBKlqpJPJ77Iw,203440,4
3107,0.693,0.822,1,-6.01,1,0.102,0.0995,1.73e-05,0.061,0.765,121.969,audio_features,2wNGoon7FlKnVEyYS1ZRBQ,spotify:track:2wNGoon7FlKnVEyYS1ZRBQ,https://api.spotify.com/v1/tracks/2wNGoon7FlKnVEyYS1ZRBQ,https://api.spotify.com/v1/audio-analysis/2wNGoon7FlKnVEyYS1ZRBQ,207480,4
3108,0.649,0.838,2,-4.138,0,0.078,0.216,0.0,0.638,0.964,139.962,audio_features,4wODOg3NPt56JE0sB6d5hY,spotify:track:4wODOg3NPt56JE0sB6d5hY,https://api.spotify.com/v1/tracks/4wODOg3NPt56JE0sB6d5hY,https://api.spotify.com/v1/audio-analysis/4wODOg3NPt56JE0sB6d5hY,194680,4
3109,0.616,0.919,5,-3.468,0,0.0401,0.0141,0.0,0.117,0.572,110.008,audio_features,4rYLpaNFzt6pkQnrCvVHUw,spotify:track:4rYLpaNFzt6pkQnrCvVHUw,https://api.spotify.com/v1/tracks/4rYLpaNFzt6pkQnrCvVHUw,https://api.spotify.com/v1/audio-analysis/4rYLpaNFzt6pkQnrCvVHUw,232667,4
3110,0.666,0.67,9,-6.505,0,0.127,0.216,0.0,0.171,0.65,159.984,audio_features,6kLzAzVG2cZdDMyvl1OkeS,spotify:track:6kLzAzVG2cZdDMyvl1OkeS,https://api.spotify.com/v1/tracks/6kLzAzVG2cZdDMyvl1OkeS,https://api.spotify.com/v1/audio-analysis/6kLzAzVG2cZdDMyvl1OkeS,203427,4
3111,0.637,0.718,1,-5.724,1,0.32,0.356,0.0,0.109,0.405,95.009,audio_features,1j4YI8dDRs7z1SVRZ7Hyaw,spotify:track:1j4YI8dDRs7z1SVRZ7Hyaw,https://api.spotify.com/v1/tracks/1j4YI8dDRs7z1SVRZ7Hyaw,https://api.spotify.com/v1/audio-analysis/1j4YI8dDRs7z1SVRZ7Hyaw,230327,4
3112,0.398,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.116,0.114,109.599,audio_features,0dRhSF9LV0HR8Jwd3MMMKJ,spotify:track:0dRhSF9LV0HR8Jwd3MMMKJ,https://api.spotify.com/v1/tracks/0dRhSF9LV0HR8Jwd3MMMKJ,https://api.spotify.com/v1/audio-analysis/0dRhSF9LV0HR8Jwd3MMMKJ,230307,4
3113,0.765,0.754,8,-3.736,1,0.0764,0.0053,0.000286,0.157,0.404,91.973,audio_features,76Y07hjDi7fjJnZKsQbEaF,spotify:track:76Y07hjDi7fjJnZKsQbEaF,https://api.spotify.com/v1/tracks/76Y07hjDi7fjJnZKsQbEaF,https://api.spotify.com/v1/audio-analysis/76Y07hjDi7fjJnZKsQbEaF,199840,4
3114,0.94,0.742,7,-6.407,1,0.0425,0.00856,0.0,0.117,0.542,103.683,audio_features,5J58slQI9ku9125VhQ070L,spotify:track:5J58slQI9ku9125VhQ070L,https://api.spotify.com/v1/tracks/5J58slQI9ku9125VhQ070L,https://api.spotify.com/v1/audio-analysis/5J58slQI9ku9125VhQ070L,229360,4
3115,0.863,0.667,0,-3.891,1,0.0508,0.0154,0.000341,0.125,0.892,120.011,audio_features,2ISUiwj8xXqHeUFcen0AIU,spotify:track:2ISUiwj8xXqHeUFcen0AIU,https://api.spotify.com/v1/tracks/2ISUiwj8xXqHeUFcen0AIU,https://api.spotify.com/v1/audio-analysis/2ISUiwj8xXqHeUFcen0AIU,208867,4
3116,0.513,0.496,11,-6.049,1,0.0511,0.46,0.0,0.106,0.676,113.072,audio_features,74tQaH4CxM5Rs9BzerEbHr,spotify:track:74tQaH4CxM5Rs9BzerEbHr,https://api.spotify.com/v1/tracks/74tQaH4CxM5Rs9BzerEbHr,https://api.spotify.com/v1/audio-analysis/74tQaH4CxM5Rs9BzerEbHr,186893,4
3117,0.722,0.614,1,-4.519,1,0.191,0.5,0.0,0.0422,0.753,150.288,audio_features,02y4CADbBLKy1dpFsSeay5,spotify:track:02y4CADbBLKy1dpFsSeay5,https://api.spotify.com/v1/tracks/02y4CADbBLKy1dpFsSeay5,https://api.spotify.com/v1/audio-analysis/02y4CADbBLKy1dpFsSeay5,188560,4
3118,0.654,0.431,9,-9.832,1,0.0234,0.635,0.0,0.117,0.457,95.052,audio_features,0yjurXcoMwLknB4mDYTgH4,spotify:track:0yjurXcoMwLknB4mDYTgH4,https://api.spotify.com/v1/tracks/0yjurXcoMwLknB4mDYTgH4,https://api.spotify.com/v1/audio-analysis/0yjurXcoMwLknB4mDYTgH4,234253,4
3119,0.633,0.683,6,-6.61,0,0.119,0.0148,0.00028,0.129,0.734,128.0,audio_features,3RrJTOClOgMAc9FQ7QDwv7,spotify:track:3RrJTOClOgMAc9FQ7QDwv7,https://api.spotify.com/v1/tracks/3RrJTOClOgMAc9FQ7QDwv7,https://api.spotify.com/v1/audio-analysis/3RrJTOClOgMAc9FQ7QDwv7,233360,4
3120,0.641,0.77,1,-4.725,0,0.0525,0.0282,0.0,0.285,0.528,91.974,audio_features,1lp36pXHDKWdsANztdBNV5,spotify:track:1lp36pXHDKWdsANztdBNV5,https://api.spotify.com/v1/tracks/1lp36pXHDKWdsANztdBNV5,https://api.spotify.com/v1/audio-analysis/1lp36pXHDKWdsANztdBNV5,194560,4
3121,0.629,0.578,1,-9.079,1,0.106,0.0361,0.0,0.367,0.212,139.88,audio_features,6O6S8IxdIERSkwRCjxwMCb,spotify:track:6O6S8IxdIERSkwRCjxwMCb,https://api.spotify.com/v1/tracks/6O6S8IxdIERSkwRCjxwMCb,https://api.spotify.com/v1/audio-analysis/6O6S8IxdIERSkwRCjxwMCb,206227,4
3122,0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.95,139.091,audio_features,6gj08XDlv9Duc2fPOxUmVD,spotify:track:6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/tracks/6gj08XDlv9Duc2fPOxUmVD,https://api.spotify.com/v1/audio-analysis/6gj08XDlv9Duc2fPOxUmVD,182667,4
3123,0.458,0.591,6,-5.151,0,0.061,0.0344,0.00198,0.304,0.352,84.9,audio_features,6pNhhv4VcoQj9uA6oH3YZa,spotify:track:6pNhhv4VcoQj9uA6oH3YZa,https://api.spotify.com/v1/tracks/6pNhhv4VcoQj9uA6oH3YZa,https://api.spotify.com/v1/audio-analysis/6pNhhv4VcoQj9uA6oH3YZa,241864,4
3124,0.804,0.836,6,-6.635,0,0.089,0.32,0.0,0.213,0.85,120.046,audio_features,7mS8RbJji2UZAaguRGsOCH,spotify:track:7mS8RbJji2UZAaguRGsOCH,https://api.spotify.com/v1/tracks/7mS8RbJji2UZAaguRGsOCH,https://api.spotify.com/v1/audio-analysis/7mS8RbJji2UZAaguRGsOCH,223773,4
3125,0.404,0.231,2,-12.547,1,0.0327,0.842,0.00163,0.139,0.296,178.166,audio_features,60BLLWnPwhvPp9t6GKDiqG,spotify:track:60BLLWnPwhvPp9t6GKDiqG,https://api.spotify.com/v1/tracks/60BLLWnPwhvPp9t6GKDiqG,https://api.spotify.com/v1/audio-analysis/60BLLWnPwhvPp9t6GKDiqG,238680,4
3126,0.757,0.678,8,-5.529,0,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,audio_features,2hgzdQdnfWwtdpZbhZlV72,spotify:track:2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/tracks/2hgzdQdnfWwtdpZbhZlV72,https://api.spotify.com/v1/audio-analysis/2hgzdQdnfWwtdpZbhZlV72,218235,4
3127,0.69,0.354,4,-11.191,1,0.176,0.275,0.0,0.0466,0.405,169.869,audio_features,0NEsHEHiHObAsTIaKLhkd9,spotify:track:0NEsHEHiHObAsTIaKLhkd9,https://api.spotify.com/v1/tracks/0NEsHEHiHObAsTIaKLhkd9,https://api.spotify.com/v1/audio-analysis/0NEsHEHiHObAsTIaKLhkd9,191440,4
3128,0.713,0.718,2,-3.806,1,0.0278,0.00233,0.0,0.0838,0.656,126.999,audio_features,5G2c6FsfTzgYUzageCmfXY,spotify:track:5G2c6FsfTzgYUzageCmfXY,https://api.spotify.com/v1/tracks/5G2c6FsfTzgYUzageCmfXY,https://api.spotify.com/v1/audio-analysis/5G2c6FsfTzgYUzageCmfXY,197600,4
3129,0.669,0.785,8,-6.754,0,0.128,0.0735,0.0,0.0877,0.463,126.005,audio_features,5fEI1BTxirQMduso1FdE7S,spotify:track:5fEI1BTxirQMduso1FdE7S,https://api.spotify.com/v1/tracks/5fEI1BTxirQMduso1FdE7S,https://api.spotify.com/v1/audio-analysis/5fEI1BTxirQMduso1FdE7S,260507,4
